MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,shap0,shap1,shap2,shap3,shap4,shap5,shap6,shap7,label
2.8167,10.0,6.080078125,1.150390625,1508.0,2.9453125,37.19,-119.68,-0.3601895,-0.035087783,-0.019130623,0.0424378,0.004788544,-0.107885696,-0.77930206,-0.00021171954,0.81385756
4.1099,8.0,6.081680280046674,1.017502917152859,2383.0,2.780630105017503,37.19,-119.77,-0.10187832,-0.047021817,0.0025902302,-0.0033634284,0.021525564,-0.08559291,-0.69526696,-0.1821869,0.977244
2.7413,13.0,5.571741511500548,1.0744797371303396,2284.0,2.501642935377875,37.27,-119.67,-0.40087515,-0.036847804,-0.051902298,0.019671839,0.015031489,0.026874013,-0.7678531,-0.002252923,0.87028474
2.4054,38.0,6.100719424460432,1.0827338129496402,985.0,3.5431654676258995,37.11,-120.31,-0.52430815,-0.027706627,-0.047448788,0.016563164,-0.0011505804,-0.24357511,-0.62167805,0.08267736,0.7018119
2.9306,37.0,5.4363636363636365,1.0618181818181818,858.0,3.12,37.04,-120.35,-0.36225045,-0.020173201,-0.09029398,0.021035083,0.008093773,-0.11842087,-0.59218,0.042208478,0.9564575
3.2868,21.0,5.944827586206896,1.0931034482758621,1006.0,3.4689655172413794,37.04,-120.25,-0.22992584,0.013960632,0.003390554,0.027845457,0.0012789681,-0.27192938,-0.6122928,0.030403264,1.0311698
1.9073,29.0,5.635593220338983,1.1073446327683616,1261.0,3.562146892655367,37.12,-120.16,-0.549519,0.008252054,-0.042869907,0.010720847,-0.010935642,-0.2338443,-0.64071846,0.11478911,0.72431344
2.6694,18.0,5.3655462184873945,0.9831932773109243,674.0,2.831932773109244,37.11,-120.27,-0.3903984,-0.0050058626,-0.10590595,-0.03077437,-0.017044155,-0.04208441,-0.648059,0.08359084,0.9127578
1.5319,20.0,4.521929824561403,1.0219298245614035,1285.0,2.817982456140351,37.11,-120.25,-0.6774619,0.0009775584,-0.17794327,-0.0045812386,-0.013608787,-0.028766375,-0.54099625,0.09656813,0.72262686
1.2794,33.0,4.335968379446641,1.0039525691699605,627.0,2.4782608695652173,37.11,-120.26,-0.6683613,0.011861972,-0.17954879,-0.001499303,-0.013236633,0.09363971,-0.57681626,0.08465078,0.819129
1.7279,42.0,5.438095238095238,1.1238095238095238,597.0,2.842857142857143,37.12,-120.27,-0.6590129,-0.00869086,-0.11760674,0.0151070785,-0.014169119,-0.06381749,-0.5728237,0.08528389,0.7327092
1.9464,36.0,4.975510204081632,1.0530612244897959,639.0,2.6081632653061226,37.12,-120.27,-0.683492,-0.013940141,-0.13260156,0.0062785256,-0.018886246,-0.02805663,-0.5191029,0.06641488,0.74505246
2.9861,17.0,5.376413570274637,1.0145395799676897,1580.0,2.5525040387722133,37.12,-120.27,-0.35541347,-0.016158309,-0.105818614,-0.007264378,0.0076375687,0.07380771,-0.58967435,0.04939184,1.1249466
2.0278,33.0,5.458149779735683,1.1013215859030836,648.0,2.854625550660793,37.13,-120.26,-0.5882073,0.017802713,-0.11222929,0.023757339,-0.014275909,-0.067805804,-0.5413641,0.08254009,0.86865646
2.9688,16.0,5.321243523316062,1.0310880829015545,673.0,3.4870466321243523,36.99,-120.43,-0.30788237,-0.014753873,-0.07921974,0.030904101,-0.020139497,-0.20549333,-0.56570375,-0.004413205,0.9017371
2.4219,34.0,4.950177935943061,1.0569395017793595,943.0,3.3558718861209966,36.88,-120.29,-0.46136987,0.0062495014,-0.10795494,0.011411168,-0.0154369455,-0.21197343,-0.5641627,0.06949308,0.7946946
2.125,24.0,4.3355704697986575,0.8993288590604027,454.0,3.046979865771812,36.95,-120.06,-0.54554546,-0.0049930075,-0.19975162,-0.038488965,-0.009836677,-0.056639075,-0.573561,0.04724543,0.6868684
2.2375,19.0,4.742105263157895,0.9631578947368421,700.0,3.6842105263157894,36.94,-120.06,-0.51217234,-0.0072870767,-0.15615804,-0.026308097,-0.023209132,-0.19900143,-0.5922558,0.052097198,0.6041441
2.6941,11.0,5.599378881987578,1.0854037267080745,2074.0,3.220496894409938,36.93,-120.04,-0.37112454,-0.017114641,-0.026526496,0.025063455,0.011231638,-0.16097212,-0.66606396,0.051975045,0.9149071
2.2527,18.0,4.528712871287128,1.0574257425742575,1339.0,2.6514851485148516,36.95,-120.05,-0.62220615,-0.015105485,-0.20606017,0.0042943885,-0.00979809,-0.00813086,-0.49331456,0.027156543,0.74527454
2.6012,21.0,6.0398550724637685,1.0978260869565217,861.0,3.119565217391304,36.98,-120.21,-0.38581988,0.019612066,-0.012705644,0.027686803,0.008138578,-0.09024401,-0.6478237,0.079512656,1.0667957
3.0,18.0,4.456140350877193,0.9122807017543859,393.0,3.4473684210526314,36.96,-120.16,-0.30846506,-0.008699691,-0.1268742,-0.03958739,0.017446622,-0.19463661,-0.60460126,0.046516553,0.84953773
3.8952,17.0,6.2388059701492535,1.0634328358208955,1624.0,3.029850746268657,36.96,-120.11,-0.06611053,-0.0054428745,0.04711872,0.024275715,0.017908247,-0.121347204,-0.5826106,0.07080195,1.4530323
1.9063,18.0,5.661971830985915,1.0704225352112675,213.0,3.0,37.06,-120.08,-0.5241763,0.0005278368,-0.03532582,-0.011090492,0.040535193,-0.036863435,-0.6322267,0.12922768,0.9990465
3.4598,11.0,5.588410104011887,1.0029717682020802,2374.0,3.527488855869242,37.0,-120.09,-0.22710407,-0.034745548,0.00294525,-0.020611998,0.013813816,-0.22786464,-0.6470004,0.027164053,0.9550352
3.5258,13.0,6.099709583736689,1.0454985479186834,3840.0,3.717328170377541,37.02,-120.06,-0.2202482,-0.044465065,0.0045861765,0.00894409,-0.002761602,-0.24449763,-0.60870117,0.020963948,0.9822593
3.125,14.0,7.271111111111111,1.1244444444444444,766.0,3.4044444444444446,37.04,-119.94,-0.20500235,-0.036823496,0.2994056,0.055588968,-0.002613023,-0.17589496,-0.75449604,-0.009497105,1.2391065
3.7143,9.0,5.450847457627119,1.006779661016949,1057.0,3.5830508474576273,37.02,-120.09,-0.13822488,-0.039466318,-0.032227,-0.01579005,-0.0032742522,-0.24082753,-0.6234217,0.051282268,1.0264891
2.6087,18.0,5.606741573033708,1.0646067415730338,1327.0,3.7275280898876404,36.96,-119.95,-0.37420404,-0.000585274,-0.017575389,0.00043559843,-0.0028166552,-0.22750522,-0.68307626,-0.07237913,0.6907325
1.8431,25.0,4.462025316455696,1.0168776371308017,1976.0,4.168776371308017,36.95,-120.02,-0.62643987,-0.0007548903,-0.13641724,-0.008375279,0.0073639294,-0.21500002,-0.5633067,0.05795435,0.5834631
4.277,11.0,6.055421686746988,0.983132530120482,1360.0,3.2771084337349397,36.94,-119.9,-0.064654365,-0.04420563,0.004422244,-0.039181225,-0.0012241502,-0.19764504,-0.72108215,-0.21543236,0.78943574
4.475,13.0,5.970893970893971,0.9916839916839917,1607.0,3.3409563409563408,36.97,-119.85,0.03217251,-0.051948864,0.004519526,-0.031530593,0.008134365,-0.22325577,-0.6423973,-0.26608688,0.89804524
4.5347,12.0,6.504098360655738,1.0655737704918034,1590.0,3.2581967213114753,36.93,-119.88,-0.011886826,-0.026587538,0.13224675,0.021492565,0.012938148,-0.2280358,-0.6800249,-0.15698618,1.1315948
4.3625,13.0,6.970731707317073,1.0195121951219512,702.0,3.424390243902439,36.93,-119.87,-0.043315407,-0.039141905,0.20571208,0.008827872,-0.0077477843,-0.19282591,-0.6890652,-0.16943148,1.1414505
2.5388,12.0,4.508816120906801,0.9546599496221663,1399.0,3.5239294710327456,36.98,-120.07,-0.41675633,-0.04831766,-0.14861436,-0.04130309,-0.014119512,-0.20012328,-0.5478546,0.035373773,0.6867238
1.4712,12.0,5.251937984496124,1.1143410852713178,1724.0,3.3410852713178296,36.98,-120.06,-0.64799815,-0.022621015,-0.10812022,0.023590436,0.007332664,-0.17396358,-0.61145216,0.087693065,0.62289965
2.5288,16.0,5.315638450502152,1.06025824964132,2463.0,3.533715925394548,36.98,-120.05,-0.43073657,-0.011706427,-0.07705688,0.0058891606,0.014678004,-0.22066014,-0.6272289,0.04802556,0.7696429
1.8444,20.0,5.059850374064838,1.0648379052369077,983.0,2.451371571072319,36.97,-120.05,-0.68166846,-0.00056840904,-0.13770416,0.009814056,-0.014989088,0.091872096,-0.5482682,0.044968802,0.8318954
1.625,38.0,4.616766467065868,1.089820359281437,1220.0,3.6526946107784433,36.97,-120.06,-0.6699633,-0.00089853833,-0.12097205,0.012704927,-0.009744943,-0.22240369,-0.58952415,0.07382565,0.54146284
1.5662,28.0,3.8308823529411766,0.9877450980392157,1564.0,3.8333333333333335,36.97,-120.07,-0.6335057,0.007713789,-0.15829435,-0.0017509708,-0.001501233,-0.23383167,-0.64982826,0.0666003,0.46404088
3.6181,34.0,6.446902654867257,1.0575221238938053,557.0,2.4646017699115044,36.96,-120.07,-0.18475185,-0.04272848,0.0850565,0.02107126,-0.002335396,0.050348926,-0.56064975,-0.036481746,1.3979682
3.8257,13.0,5.584026622296173,0.9800332778702163,1458.0,2.425956738768719,36.97,-120.08,-0.051631883,-0.054182947,0.043662198,-0.035607,0.0036777772,0.097433984,-0.5936827,0.019498574,1.4976068
4.8187,20.0,7.664233576642336,1.1569343065693432,910.0,3.321167883211679,36.96,-120.1,0.1747409,0.03249422,0.2998914,0.048952673,-0.001729978,-0.37084413,-0.72091323,0.07934937,1.6103802
4.1544,16.0,6.405566600397615,1.0159045725646123,1425.0,2.8330019880715707,36.95,-120.09,0.09569554,-0.052282576,0.11798054,-0.013870288,0.0072455015,-0.054938655,-0.5325093,0.052763686,1.6885229
3.1136,36.0,5.7134986225895315,0.9614325068870524,954.0,2.628099173553719,36.96,-120.08,-0.30599067,-0.03185302,0.02676233,-0.013818503,-0.010454757,-0.03512647,-0.62475103,-0.032027137,1.0411793
2.4196,41.0,6.807017543859649,1.2339181286549707,476.0,2.783625730994152,36.95,-120.08,-0.48784685,-0.00869864,0.14806528,-0.0139213465,0.006643897,-0.058053333,-0.55314666,0.047469713,1.1489508
1.6071,27.0,4.190476190476191,1.0389610389610389,587.0,2.5411255411255413,36.97,-120.07,-0.7486686,-0.0018591466,-0.16336527,-0.0071972143,-0.0032114866,0.038329177,-0.51557744,0.040234514,0.70712346
1.4044,35.0,4.659147869674185,1.0726817042606516,1208.0,3.0275689223057642,36.97,-120.06,-0.6766298,0.00035962727,-0.15646647,0.00636568,-0.014222357,-0.06769873,-0.5621214,0.078789055,0.6768142
1.4267,37.0,4.291845493562231,1.1201716738197425,1092.0,4.686695278969957,36.96,-120.05,-0.6268689,-0.0096578365,-0.11222774,0.010881581,-0.016039513,-0.23900531,-0.5635695,0.04747234,0.55942374
1.4,31.0,2.806451612903226,1.0241935483870968,913.0,3.681451612903226,36.95,-120.05,-0.48176986,-0.0013750832,-0.023247808,-0.0017872181,-0.017653322,-0.24229549,-0.6307506,0.036875922,0.7064351
1.6534,44.0,4.487804878048781,1.0278745644599303,723.0,2.519163763066202,36.96,-120.06,-0.7237491,0.00073286355,-0.16090854,-0.0032861535,-0.017873473,0.028432842,-0.53137267,0.045108687,0.70552343
2.2898,42.0,4.563981042654029,1.0236966824644549,471.0,2.2322274881516586,36.96,-120.07,-0.6418178,-0.002067768,-0.15991479,-0.018149812,-0.0250022,0.1616187,-0.5258599,-0.01672876,0.8405162
1.4511,32.0,4.644688644688645,1.0366300366300367,549.0,2.010989010989011,36.96,-120.07,-0.8701841,0.040683687,-0.16740873,-0.022306463,-0.018306315,0.35846418,-0.5314348,-0.0013839738,0.8565617
1.8973,20.0,4.078544061302682,1.0076628352490422,1845.0,3.5344827586206895,36.97,-120.04,-0.5921946,0.010963156,-0.15819477,-0.010028719,0.0015437455,-0.19650786,-0.6758027,0.06921278,0.5174298
1.3713,23.0,4.329938900203666,1.030549898167006,2091.0,4.258655804480652,36.96,-120.04,-0.6166498,0.0041783396,-0.1090972,0.007553352,0.008276996,-0.21606106,-0.57305396,0.061366387,0.6349519
1.3594,36.0,5.026315789473684,1.1414473684210527,1334.0,4.3881578947368425,36.95,-120.04,-0.6506088,-0.009096036,-0.112119466,0.009653963,-0.014161428,-0.27542233,-0.55581236,0.05888138,0.5197537
2.5833,26.0,5.05511811023622,0.9409448818897638,820.0,3.2283464566929134,36.9,-119.98,-0.38349158,-0.0019213726,-0.120507985,-0.034872923,-0.019845841,-0.16204043,-0.6824853,-0.06727658,0.5959969
4.665,14.0,7.4921875,1.109375,2047.0,3.1984375,36.92,-119.81,0.089553595,-0.0741095,0.23579025,0.051390957,0.010812817,-0.21914764,-0.7401487,-0.2697991,1.1527811
3.0234,31.0,5.464203233256351,1.1131639722863742,1933.0,4.464203233256351,36.86,-119.98,-0.35715538,0.008745511,-0.064023905,0.021639694,0.018446727,-0.29960325,-0.6110567,-0.1096196,0.6758119
2.234,32.0,4.892271662763466,1.0960187353629978,1765.0,4.133489461358314,36.87,-120.13,-0.55059636,0.016317181,-0.1283229,0.018316204,0.009129522,-0.25073093,-0.53035784,0.09063836,0.742832
4.9286,43.0,5.980487804878049,1.1902439024390243,491.0,2.395121951219512,38.1,-122.49,0.2934824,0.058149006,0.017091706,0.004386329,-0.06963043,0.1296522,-0.81238973,1.1326393,2.8218198
7.5412,16.0,7.033333333333333,0.9571428571428572,1659.0,2.6333333333333333,38.14,-122.54,1.245734,-0.1949643,0.20648402,-0.11491457,0.042941034,-0.025184665,-0.5230907,0.9378905,3.6433342
5.0029,26.0,5.72626931567329,0.9845474613686535,2341.0,2.5838852097130243,38.1,-122.55,0.29301968,0.011269926,0.053905565,-0.032988187,0.027854327,0.014282931,-0.67341316,1.0467212,2.809092
6.4092,14.0,6.528901734104046,0.9855491329479769,1127.0,3.2572254335260116,38.15,-122.62,0.9474621,-0.09554526,0.12554345,-0.0057299114,-0.0047459365,-0.16174906,-0.6371547,0.845753,3.0822725
5.3755,20.0,7.09375,1.03125,601.0,2.6830357142857144,38.13,-122.59,0.51524854,-0.03388009,0.16949391,0.026850723,-0.006546912,0.07904447,-0.7129755,0.849905,2.9555786
7.5,9.0,6.852631578947369,0.9315789473684211,682.0,3.5894736842105264,38.15,-122.58,1.3101013,-0.12054228,0.22495888,-0.049626425,-0.04854563,-0.012629371,-0.5517322,1.030096,3.850519
3.1981,24.0,4.197947214076247,1.0762463343108504,1583.0,2.3211143695014664,38.11,-122.57,-0.2144358,0.0040167454,-0.15147527,0.016611269,0.010787956,0.21928534,-0.80782825,1.002387,2.1477878
3.4705,32.0,4.869986168741355,1.0345781466113417,1706.0,2.359612724757953,38.11,-122.57,-0.13378266,0.06797206,-0.038756333,0.006715996,0.024313666,0.20931238,-0.7918917,1.0626504,2.474972
6.0132,25.0,6.675814751286449,0.9819897084048027,3445.0,2.9545454545454546,38.12,-122.59,0.7751183,-0.068566665,0.10312591,-0.04872251,0.024245866,-0.064461865,-0.7145683,0.99428916,3.0688984
4.9286,13.0,6.5285714285714285,1.1311688311688313,1912.0,2.483116883116883,38.12,-122.58,0.29499814,-0.061027974,0.12359856,0.043874778,0.039872013,0.13739339,-0.8004985,0.9002649,2.7469146
3.8068,19.0,5.214285714285714,0.9761904761904762,873.0,2.5982142857142856,38.11,-122.6,-0.04184457,-0.05799483,-0.08727344,-0.057817545,-0.009992828,0.04443238,-0.6843869,0.87568116,2.0492427
5.3962,23.0,6.897047086991221,1.0327214684756585,3594.0,2.868316041500399,38.11,-122.6,0.4565069,-0.021245148,0.14221476,0.0014226073,0.030433215,-0.06534585,-0.6996048,0.8211941,2.7340145
5.5524,21.0,6.156645569620253,0.9746835443037974,1968.0,3.1139240506329116,38.11,-122.65,0.30937755,0.009760896,0.077984944,-0.011831046,0.02904794,-0.2694824,-0.5887006,0.86424553,2.4888415
6.9081,18.0,8.207671957671957,1.085978835978836,2311.0,3.056878306878307,38.09,-122.61,1.323331,-0.10031684,0.22095083,0.06807165,0.055126093,-0.08005294,-0.61347616,0.8141403,3.7562118
4.6463,22.0,5.3963636363636365,1.0454545454545454,5600.0,2.5454545454545454,38.1,-122.58,0.24814828,-0.038365148,-0.051671606,0.027760226,0.024243161,-0.016408656,-0.7401968,0.9163279,2.4382763
5.615,27.0,6.678373382624769,1.0086260012322859,4406.0,2.7147258163894024,38.08,-122.58,0.6454844,-0.03260413,0.10560163,-0.026751453,0.0040946356,0.102372654,-0.67511225,0.8561122,3.0476365
6.7232,5.0,7.437810945273632,1.1691542288557213,555.0,2.7611940298507465,38.07,-122.55,1.0285133,-0.14641967,0.16016254,0.09595472,-0.024466725,0.010502995,-0.6400105,0.78446996,3.3371453
4.1705,17.0,4.6669902912621355,1.0305825242718447,4684.0,2.2737864077669903,38.09,-122.56,0.14066342,-0.2116253,-0.10348957,-0.0019210503,0.06899736,0.23142534,-0.75554526,0.9023773,2.339321
5.0965,19.0,5.973996175908222,1.0405353728489484,6109.0,2.3361376673040155,38.06,-122.56,0.48077196,-0.05310112,0.028851429,0.016777346,0.05449882,0.25686795,-0.6524943,0.92754537,3.1281567
3.0573,38.0,4.757363253856942,0.9943899018232819,1894.0,2.656381486676017,38.07,-122.55,-0.25191462,0.03483534,-0.07225638,-0.00088036724,0.07119795,-0.012581364,-0.64837795,1.038554,2.2270155
6.0433,20.0,6.470756062767475,1.0099857346647647,1812.0,2.5848787446504993,38.07,-122.41,0.79135185,0.0071479976,0.049728855,-0.0080466755,0.047801018,0.15875572,-0.5949731,0.95895064,3.4791548
3.0742,24.0,5.049468085106383,1.0292553191489362,5162.0,2.7457446808510637,38.06,-122.51,-0.28130755,-0.08128298,-0.04656109,-0.010070546,0.02491276,-0.012162667,-0.67445725,0.9260702,1.9135798
3.4432,16.0,5.264084507042254,1.028169014084507,472.0,1.6619718309859155,38.01,-122.53,-0.18584916,-0.37975466,-0.08470783,-0.01934219,-0.18604825,0.23429321,-0.67636377,0.7278926,1.4985588
4.1289,13.0,4.572038420490928,1.112059765208111,2146.0,2.290288153681964,38.03,-122.44,0.051488098,-0.24234109,-0.08395596,0.007628566,0.031869117,0.17999932,-0.7132559,0.8835326,2.183403
4.3182,36.0,5.62625,1.04,2196.0,2.745,38.01,-122.45,0.104131475,-0.0119377095,0.011168308,0.014609983,0.04657639,0.012746048,-0.71304584,1.0772978,2.609985
5.4781,27.0,6.382413087934561,1.0858895705521472,1318.0,2.6952965235173822,38.01,-122.53,0.5466548,0.012708544,0.06637565,0.027194692,0.011543973,0.09801723,-0.6371144,0.9432613,3.1370804
3.9519,17.0,4.510128913443831,0.9871086556169429,1157.0,2.130755064456722,38.0,-122.51,0.13498087,-0.113706924,-0.13497202,-0.014961945,0.018057132,0.30393285,-0.6638298,0.8519454,2.4498847
7.7197,26.0,6.0,1.0,19.0,2.375,38.0,-122.49,1.1370996,-0.0037074918,-0.12746795,0.0510703,-0.014034751,0.15445882,-0.4502078,1.078023,3.8936718
6.0902,29.0,6.121160409556314,0.9974402730375427,3063.0,2.613481228668942,38.03,-122.55,0.77660966,0.044881746,-0.0028989536,-0.03914121,0.016375182,0.043283023,-0.7254653,1.0112816,3.1933649
6.5253,24.0,7.28125,1.00625,911.0,2.846875,38.03,-122.57,1.0430177,-0.07551828,0.15269916,-0.025722092,-0.028276475,-0.05854607,-0.62371165,0.9483016,3.4006824
6.5249,34.0,6.667844522968198,1.0247349823321554,815.0,2.8798586572438163,38.03,-122.56,1.2090461,0.14585376,0.07493592,-0.0043105986,-0.0131609775,-0.036254164,-0.7275324,0.9980019,3.7150178
8.3646,25.0,8.403940886699507,1.1206896551724137,1238.0,3.0492610837438425,38.04,-122.59,1.9081177,-0.040866204,0.16391782,0.07050608,-0.001395208,-0.07872583,-0.51787025,0.8120479,4.384171
5.6512,33.0,6.7643718949609655,1.0553584102200142,3798.0,2.695528743789922,38.02,-122.57,0.7148255,0.113665774,0.14336766,0.013776652,0.013962381,0.120580815,-0.6548706,0.8711445,3.4048915
4.6,21.0,5.386934673366834,1.0050251256281406,840.0,2.1105527638190953,38.01,-122.56,0.25526425,0.030244008,-0.023097698,-0.020736728,0.0129008675,0.3030477,-0.7406328,1.0030851,2.8885138
6.4978,27.0,6.718328840970351,0.9582210242587601,1928.0,2.5983827493261455,38.02,-122.55,1.0836208,-0.018338785,0.08451483,-0.03921743,0.029380785,0.08797805,-0.61570823,0.9528452,3.6335144
6.3314,27.0,6.490998363338789,0.9443535188216039,1657.0,2.7119476268412437,38.01,-122.55,0.8598913,-0.078051105,0.10247395,-0.035211142,0.016000068,0.10366506,-0.62500924,1.0066046,3.4188025
3.18,28.0,4.27,1.0325,1694.0,2.1175,38.0,-122.54,-0.2644533,0.090303466,-0.14721957,0.006077148,0.01774224,0.2890366,-0.83710396,1.0659202,2.2887409
3.9265,18.0,4.31994459833795,1.1121883656509695,1395.0,1.9321329639889198,38.0,-122.55,0.0860357,-0.078623176,-0.1374289,0.023410786,0.0352925,0.3610766,-0.7119928,0.92067194,2.566881
7.3521,32.0,6.775757575757575,1.0545454545454545,818.0,2.478787878787879,37.99,-122.54,1.4594195,0.12703764,0.07913416,0.03898477,-0.004507251,0.08526731,-0.6016796,1.0882984,4.340394
2.8903,31.0,4.477459016393443,1.0730874316939891,2962.0,2.023224043715847,37.98,-122.52,-0.28678483,0.13059022,-0.12972589,0.03268986,0.10113637,0.4662575,-0.64964765,1.1843052,2.9172592
5.5083,52.0,6.659090909090909,1.196969696969697,607.0,2.2992424242424243,37.98,-122.54,0.7015701,0.20670985,0.123836406,0.022937242,-0.030778175,0.26591843,-0.60879254,1.0636696,3.8135092
4.8993,34.0,5.651282051282052,0.9487179487179487,1398.0,2.3897435897435897,37.99,-122.55,0.32643324,0.09261711,0.038244814,-0.012112437,-0.00832177,0.25526786,-0.67671484,1.1305246,3.2143772
8.5759,32.0,6.751412429378531,0.9491525423728814,810.0,2.288135593220339,37.98,-122.53,1.9346591,0.1943304,0.12663019,0.006912231,-0.0122935,0.15137306,-0.3754929,0.96343285,5.05799
3.293,31.0,4.788679245283019,1.0415094339622641,1581.0,1.9886792452830189,37.98,-122.55,-0.16874938,0.14133854,-0.046860676,0.02156409,0.024497217,0.5234595,-0.7643306,1.1586602,2.958017
5.5791,32.0,6.610223642172524,1.0095846645367412,1541.0,2.461661341853035,37.99,-122.51,0.78410494,0.08959089,0.090189606,-0.00038385624,0.019464908,0.23595724,-0.5527817,1.0729983,3.8075793
6.0762,37.0,7.070692194403534,1.0294550810014726,1830.0,2.695139911634757,37.98,-122.51,0.9165223,0.17244169,0.2995638,0.025872177,0.035669822,0.08146798,-0.50258154,1.1101961,4.207591
3.2462,37.0,4.191219512195122,1.062439024390244,2100.0,2.048780487804878,37.97,-122.51,-0.23744191,0.0961341,-0.14847016,0.012375902,0.09872288,0.45059124,-0.69154143,1.1630371,2.8118453
7.494,22.0,7.6008359456635315,1.0470219435736676,2468.0,2.57889237199582,37.99,-122.47,1.4261168,-0.040327247,0.19908774,0.07039187,0.045191336,0.052686892,-0.48417783,1.0289271,4.3663363
12.0933,10.0,8.179012345679013,1.1666666666666667,427.0,2.6358024691358026,37.98,-122.46,2.3436692,-0.06213084,0.26892182,0.05662074,-0.031023636,-0.0075737615,-0.45903808,0.767516,4.9453993
6.994,27.0,7.159685863874346,0.9882198952879581,1916.0,2.507853403141361,37.99,-122.49,1.4233557,-0.020922026,0.14157318,0.0034803518,0.03674979,0.10000438,-0.6239222,1.0676918,4.1964493
6.4271,34.0,7.218390804597701,1.0229885057471264,460.0,2.6436781609195403,37.98,-122.49,1.2595333,0.2768293,0.25118288,0.006629358,-0.04635435,0.065746896,-0.48760366,1.189627,4.584029
1.9063,52.0,1.553030303030303,0.9015151515151515,228.0,1.7272727272727273,37.97,-122.53,-0.4218261,0.1330602,-0.29846123,-0.053335242,-0.1129964,0.38320273,-0.64504975,0.9089672,1.9620001
2.5125,52.0,3.7231503579952268,1.0763723150357996,700.0,1.6706443914081146,37.97,-122.53,-0.4566856,0.17521583,-0.08692379,0.012486172,-0.038813032,0.60129184,-0.66022813,1.0032887,2.6180701
2.6036,44.0,3.9505494505494507,1.0472527472527473,1831.0,2.012087912087912,37.97,-122.53,-0.4287358,0.04096437,-0.06344551,0.006634802,0.018296538,0.45384338,-0.6178973,0.9937507,2.471849
5.6263,39.0,5.689280868385346,1.033921302578019,1833.0,2.4871099050203527,37.97,-122.54,0.8226634,0.17477979,-0.033675607,-0.017573852,0.02233937,0.2722451,-0.4237259,1.1200403,4.0055313
2.75,33.0,3.331360946745562,1.1479289940828403,265.0,1.5680473372781065,37.97,-122.52,-0.45236242,0.09746296,-0.047951743,0.027012156,-0.05287539,0.55408156,-0.6476978,1.0687284,2.6148357
3.6863,39.0,5.056661562021439,1.0474732006125573,1574.0,2.4104134762633995,37.96,-122.51,-0.1541274,0.0068491516,-0.025574198,0.013230898,0.020518363,0.109827265,-0.66027904,1.0423825,2.4212663
5.2818,35.0,5.715909090909091,0.9829545454545454,818.0,2.3238636363636362,37.96,-122.52,0.5641069,0.079412125,0.046641514,-0.011397528,0.0005055954,0.32761106,-0.51866746,1.1172116,3.6738627
3.5588,37.0,4.267515923566879,1.0254777070063694,621.0,1.9777070063694266,37.97,-122.53,-0.10754276,0.050025176,-0.13070665,-0.0005963245,-0.01895816,0.4946392,-0.7850328,1.1307843,2.70105
6.2862,37.0,5.072463768115942,0.8260869565217391,179.0,2.5942028985507246,37.95,-122.52,1.3261598,0.20023817,0.01121635,0.014750634,0.018322028,0.24490426,-0.28643155,1.1979355,4.7955337
3.9917,35.0,4.6091370558375635,0.9847715736040609,413.0,2.0964467005076144,37.96,-122.53,-0.036247116,0.07054795,-0.12432659,-0.011237297,-0.08610406,0.37641007,-0.7745738,1.0550249,2.5379333
3.9712,16.0,4.624539877300614,1.0294478527607362,1986.0,2.4368098159509204,37.95,-122.47,0.055286713,-0.29975078,-0.0843554,-0.005185101,0.037292875,0.15514787,-0.54294264,0.8987874,2.2827199
6.1359,16.0,4.0,0.8,45.0,1.8,37.96,-122.5,0.6347355,-0.3842466,-0.115905285,-0.32272506,-0.072773784,0.19933414,-0.62020624,0.861666,2.2483172
2.7273,25.0,3.6015452538631347,1.0496688741721854,5917.0,3.2654525386313464,37.97,-122.5,-0.3596732,-0.0023455818,-0.10320362,0.0063753286,0.017730003,-0.13805914,-0.64056057,0.9712173,1.8199196
5.5789,36.0,5.365461847389558,1.036144578313253,678.0,2.7228915662650603,38.01,-122.64,0.61219454,0.0662389,-0.12259116,-0.02371475,-0.03914944,0.107306555,-0.5261626,0.8702195,3.0127804
3.7321,36.0,5.235807860262009,1.0131004366812226,551.0,2.406113537117904,38.01,-122.64,-0.10110583,-0.011307391,-0.06624156,0.0077798497,-0.015116502,0.11340693,-0.7029808,0.92367965,2.2165532
4.2011,41.0,5.05420054200542,1.062330623306233,825.0,2.2357723577235773,38.01,-122.68,0.16486236,0.07084598,-0.0506398,0.004102948,-0.0015148896,0.24398549,-0.7848387,0.997252,2.712494
4.1379,42.0,4.828767123287672,1.0547945205479452,624.0,2.136986301369863,38.03,-122.7,0.19018555,0.0684184,-0.037628785,0.0027355237,-0.04161837,0.2573158,-0.8389707,0.9429013,2.611777
5.0766,40.0,5.6,1.0980392156862746,708.0,2.776470588235294,38.01,-122.65,0.38356057,0.08760608,-0.020682298,0.017242074,-0.03844937,-0.034727942,-0.54504555,0.987063,2.905006
4.5625,46.0,4.845138055222089,1.027611044417767,1872.0,2.247298919567827,37.97,-122.59,0.30761814,0.06442117,-0.048273742,-0.00704357,0.04205811,0.31063163,-0.640346,1.0520539,3.1495585
4.4375,40.0,5.735359525574499,1.1030392883617495,3108.0,2.3039288361749444,37.99,-122.61,0.15934311,0.053841665,0.019901127,0.031843897,0.054606847,0.21677984,-0.82889426,1.0337437,2.809605
